,0
2017-08-22,0.9
2017-08-24,0.75
2017-08-25,0.45090909090909087
2017-08-26,0.5083333333333333
2017-08-27,0.0
2017-09-03,0.0
2017-09-05,0.2
2017-09-07,1.0
2017-09-08,0.75
2017-09-12,0.37777777777777777
2017-09-19,0.0
2017-09-20,0.75
2017-09-21,0.0
2017-09-22,0.3939393939393939
2017-09-23,0.603030303030303
2017-09-28,0.5119047619047619
2017-09-29,0.25
2017-09-30,0.0
2017-10-02,0.8
2017-10-03,0.75
2017-10-05,1.0
2017-10-06,0.3125
2017-10-09,0.0
2017-10-10,0.5
2017-10-11,0.55
2017-10-12,1.0
2017-10-13,0.75
2017-10-16,0.5
2017-10-19,0.8
2017-10-21,0.561111111111111
2017-10-26,0.525
2017-10-31,0.5626262626262627
2017-11-01,0.5
2017-11-02,0.1
2017-11-04,0.55
2017-11-05,0.8
2017-11-09,0.8333333333333334
2017-11-11,1.0
2017-11-12,0.4
2017-11-15,1.0
2017-11-23,0.95
2017-11-24,0.0
2017-11-26,1.0
2017-11-29,0.4
2017-11-30,0.27
2017-12-04,0.25984848484848483
2017-12-06,0.45
2017-12-08,0.9
2017-12-09,0.5
2017-12-10,0.3
2017-12-12,0.43499999999999994
2017-12-13,0.7386363636363636
2017-12-14,0.0
2017-12-18,0.0
2017-12-21,0.4772727272727273
2017-12-22,0.5666666666666667
2017-12-25,0.5
2018-01-01,0.42757575757575755
2018-01-11,0.27777777777777773
2018-01-15,0.5
2018-01-16,0.5666666666666665
2018-01-17,0.2636363636363636
2018-01-18,0.5
2018-01-19,0.19444444444444442
2018-01-22,0.4625
2018-01-23,0.0
2018-01-27,0.95
2018-01-30,0.6
2018-01-31,0.9
2018-02-06,0.5920634920634921
2018-02-08,0.35000000000000003
2018-02-09,0.6022727272727273
2018-02-10,0.0
2018-02-15,0.6666666666666666
2018-02-16,0.75
2018-02-19,0.5357142857142857
2018-02-24,0.0
2018-02-25,0.75
2018-02-28,0.75
2018-03-02,0.7
2018-03-03,0.7833333333333333
2018-03-08,0.4583333333333333
2018-03-14,1.0
2018-03-17,1.0
2018-03-19,0.5
2018-03-26,1.0
2018-03-27,0.39375
2018-03-30,0.0
2018-04-01,0.5
2018-04-03,1.0
2018-04-04,0.634469696969697
2018-04-07,0.75
2018-04-09,0.05
2018-04-18,0.6125
2018-04-20,0.45454545454545453
2018-04-21,0.2
2018-04-22,1.0
2018-04-23,0.26666666666666666
2018-04-24,1.0
2018-05-01,0.25
2018-05-03,0.65
2018-05-04,0.0
2018-05-06,0.45454545454545453
2018-05-08,0.5625
2018-05-10,0.625
2018-05-11,0.375
2018-05-13,0.0
2018-05-17,0.7
2018-05-18,0.645
2018-05-25,1.0
2018-05-28,0.0
2018-06-04,0.6000000000000001
2018-06-06,0.3125
2018-06-14,0.2
2018-06-17,0.7833333333333333
2018-06-18,0.0
2018-06-19,0.5
2018-06-22,0.625
2018-06-24,1.0
2018-06-29,0.8
2018-07-01,0.7958333333333334
2018-07-04,0.55
2018-07-10,0.5
2018-07-13,0.5666666666666667
2018-07-15,0.0
2018-07-18,0.75
2018-07-20,0.3
2018-07-25,0.9166666666666666
2018-07-26,0.53
2018-07-29,0.525
2018-08-04,0.7708333333333333
2018-08-09,0.20000000000000004
2018-08-13,1.0
2018-08-16,0.9
2018-08-19,0.9666666666666667
2018-08-23,0.7083333333333334
2018-08-25,0.7386363636363636
2018-08-26,0.325
2018-08-28,0.5
2018-09-01,0.6053571428571429
2018-09-03,0.7999999999999999
2018-09-09,0.4772727272727273
2018-09-12,0.5483333333333333
2018-09-14,0.20833333333333331
2018-09-15,0.34895833333333337
2018-09-16,1.0
2018-09-17,0.38055555555555554
2018-09-18,0.0
2018-09-19,0.7625
2018-09-21,0.5515151515151515
2018-09-23,0.6
2018-09-24,0.7678571428571428
2018-09-28,0.875
2018-10-01,0.7250000000000001
2018-10-02,1.0
2018-10-03,0.0
2018-10-05,0.0
2018-10-11,0.0
2018-10-15,0.6000000000000001
2018-10-18,0.3888888888888889
2018-10-21,0.3
2018-10-22,0.7333333333333334
2018-10-23,0.6924242424242425
2018-10-24,0.7857142857142857
2018-10-25,0.2
2018-10-26,0.7699999999999999
2018-10-27,0.6166666666666667
2018-10-28,0.85
